"Id","SalePrice"
2849,200121.051504017
2850,277659.509586728
2851,214364.148715695
2852,234522.133115799
2853,232625.339515073
2854,139185.002576806
2855,199278.229480296
2856,202618.791053649
2857,185545.480207382
2858,200757.936422034
2859,120080.342964417
2860,132060.842166786
2861,127180.323966669
2862,190220.278011603
2863,130104.768162938
2864,245650.548662061
2865,142953.766241729
2866,139828.608908202
2867,98022.9781047286
2868,90563.1507326814
2869,100386.801480395
2870,129675.067982995
2871,90860.8531915393
2872,51355.6146414628
2873,103004.164066503
2874,141511.90098155
2875,111937.814317597
2876,155404.632070427
2877,131498.760603421
2878,166852.160772366
2879,145767.469740368
2880,98418.3610354826
2881,147729.556555946
2882,178171.010694885
2883,192817.412148599
2884,198915.115783285
2885,184810.227075239
2886,254172.061368908
2887,86262.9876980003
2888,128501.207620069
2889,51268.0173284764
2890,78752.9574769088
2891,134550.342155742
2892,48956.300692175
2893,83559.2612213213
2894,58985.6081445886
2895,325876.090319532
2896,282564.945162163
2897,213014.801215825
2898,149824.80845144
2899,196601.674442194
2900,158362.225528322
2901,201881.836246043
2902,185558.129683446
2903,329651.71912807
2904,353749.56268935
2905,97791.0666606856
2906,201972.910816395
2907,109132.107527029
2908,129960.629003959
2909,150780.598022607
2910,78671.7148281016
2911,81901.8215165625
2912,148716.672125131
2913,83640.7815399939
2914,79672.6362890799
2915,85706.7311351153
2916,82445.9075831708
2917,166115.180176761
2918,120552.260633283
2919,221862.227472162
